# Avida deme reaction diversity replication data
# Sat Feb 18 01:08:21 2017
#  1: Update [update]
#  2: Mean number of different reactions by deme [demereact]
#  3: Mean number of deme switch penalties per org  [orgpen]
#  4: Mean shannon mutual information per deme [shannon]
#  5: Mean shannon normalized mutual information per deme [shannonnorm]
#  6: Mean number of orgs that perform a reaction [meanreact]
#  7: Mean percent of orgs that replicate [meanperrepros]

34800 2.82 101.335 0.21986 0.0693552 24 5.33495 
34900 2.74 110.19 0.200464 0.0648189 23.54 5.41849 
35000 2.78 113.074 0.190636 0.0611532 23.86 5.57385 
35100 2.76 96.5602 0.229272 0.0752264 23.35 5.06775 
35200 2.76 114.851 0.174165 0.0551714 23.94 5.56089 
35300 2.74 90.9014 0.219928 0.0702775 23.74 5.25381 
35400 2.82 115.726 0.1782 0.0569538 23.57 5.61229 
35500 2.79 102.199 0.217959 0.0684307 24.03 5.55978 
35600 2.76 110.56 0.181304 0.059505 23.33 5.58687 
35700 2.8 110.784 0.203018 0.0642191 23.96 5.61632 
35800 2.68 96.6743 0.18654 0.0598188 23.83 5.3013 
35900 2.77 110.612 0.204091 0.0654398 23.47 5.64271 
36000 2.74 96.2464 0.230061 0.0738938 23.75 5.37878 
36100 2.88 122.435 0.194182 0.0626633 23.7 5.90609 
36200 2.67 95.7345 0.188978 0.0611958 23.66 5.06324 
36300 2.89 124.426 0.22405 0.0713512 23.84 6.0401 
36400 2.8 113.855 0.224451 0.0733938 23.77 5.60205 
36500 2.75 106.457 0.201121 0.0636171 23.75 5.56056 
36600 2.7 98.5892 0.236784 0.0786549 22.6 5.17329 
36700 2.8 101.801 0.252574 0.0820624 23.44 5.51764 
36800 2.87 112.552 0.232069 0.074156 23.34 5.88802 
36900 2.54 87.6198 0.205596 0.066228 23.69 4.79365 
37000 2.9 111.777 0.234753 0.0748171 23.75 5.87096 
37100 2.86 98.5995 0.251057 0.0814513 23.24 5.44013 
37200 2.68 104.729 0.215809 0.0681775 23.93 5.48962 
37300 2.74 96.8208 0.232046 0.0743606 23.37 5.39422 
37400 2.86 102.575 0.230867 0.074624 23.26 5.80748 
37500 2.7 96.4447 0.221373 0.0706136 23.74 5.26899 
37600 2.72 101.102 0.237078 0.0792237 23.17 5.25699 
37700 2.79 103.961 0.214762 0.070349 23.33 5.49539 
37800 2.73 95.3227 0.240553 0.0768076 23.29 5.42331 
37900 2.71 102.731 0.212799 0.0686123 23.66 5.42276 
38000 2.77 94.141 0.246941 0.0786426 23.57 5.3711 
38100 2.81 109.49 0.210265 0.0683144 23.38 5.70693 
38200 2.65 98.3534 0.2285 0.0743777 23.2 5.10883 
38300 2.78 99.9705 0.210489 0.0670781 23.72 5.36601 
38400 2.78 94.8931 0.263813 0.0844155 23.47 5.44996 
38500 2.72 102.447 0.200412 0.0634173 23.93 5.27107 
38600 2.73 97.6865 0.235511 0.0740682 24 5.40061 
38700 2.78 91.3274 0.256382 0.0839705 23.39 5.27771 
38800 2.8 100.642 0.249619 0.0792078 23.67 5.48918 
38900 2.62 86.7007 0.238309 0.0771073 23.53 4.81328 
39000 2.8 109.401 0.202088 0.0640928 23.64 5.8292 
39100 2.75 82.0563 0.253417 0.0825664 23.44 5.08012 
39200 2.76 109.911 0.206073 0.0678104 23.16 5.61768 
39300 2.81 96.589 0.253169 0.0799658 24.07 5.5507 
39400 2.8 91.8705 0.223711 0.0733154 23.24 5.25665 
39500 2.72 88.2176 0.249355 0.0796095 23.61 5.2705 
39600 2.65 83.8611 0.236409 0.075265 23.54 4.95299 
39700 2.81 95.3305 0.225628 0.0737023 22.66 5.43419 
39800 2.78 74.7868 0.285339 0.0915448 23.7 4.91838 
39900 2.69 101.578 0.191846 0.0617286 23.72 5.4092 
40000 2.79 75.041 0.309443 0.100173 22.98 5.21533 
40100 2.73 104.402 0.19495 0.0615854 23.72 5.636 
40200 2.76 85.2521 0.267225 0.0869434 23.18 5.08277 
40300 2.8 90.2575 0.264291 0.0856335 23.06 5.37353 
40400 2.82 98.0401 0.240781 0.0772281 23.39 5.47691 
40500 2.71 81.2849 0.264872 0.0892952 23.14 5.1301 
